Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-10,2022-01-11,20.138888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-11,2022-01-12,24.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-12,2022-01-13,23.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-13,2022-01-14,35.277777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-14,2022-01-15,44.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-15,2022-01-16,37.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-16,2022-01-17,25.416666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-17,2022-01-18,17.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-18,2022-01-19,15.694444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-19,2022-01-20,23.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-20,2022-01-21,10.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-21,2022-01-22,21.666666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-22,2022-01-23,13.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-23,2022-01-24,13.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-24,2022-01-25,21.527777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-25,2022-01-26,37.916666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-26,2022-01-27,28.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-27,2022-01-28,24.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-28,2022-01-29,18.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-29,2022-01-30,16.527777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-30,2022-01-31,14.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-01-31,2022-02-01,11.666666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-01,2022-02-02,13.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-02,2022-02-03,13.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-03,2022-02-04,22.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-04,2022-02-05,14.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-05,2022-02-06,13.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-06,2022-02-07,9.583333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-07,2022-02-08,13.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-08,2022-02-09,21.111111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-09,2022-02-10,28.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-10,2022-02-11,28.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-11,2022-02-12,15.555555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-12,2022-02-13,23.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-13,2022-02-14,25.555555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-14,2022-02-15,24.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-15,2022-02-16,16.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-16,2022-02-17,13.75,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-17,2022-02-18,18.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-18,2022-02-19,20.416666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-19,2022-02-20,14.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-20,2022-02-21,9.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-21,2022-02-22,12.5,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-22,2022-02-23,16.111111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-23,2022-02-24,19.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-24,2022-02-25,20.277777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-25,2022-02-26,14.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-26,2022-02-27,14.444444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-27,2022-02-28,12.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-02-28,2022-03-01,23.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-01,2022-03-02,23.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-02,2022-03-03,36.805555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-03,2022-03-04,38.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-04,2022-03-05,29.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-05,2022-03-06,19.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-06,2022-03-07,19.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-07,2022-03-08,21.805555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-08,2022-03-09,25.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-09,2022-03-10,34.444444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-10,2022-03-11,30.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-11,2022-03-12,26.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-12,2022-03-13,28.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-13,2022-03-14,33.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-14,2022-03-15,18.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-15,2022-03-16,23.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-16,2022-03-17,33.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-17,2022-03-18,44.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-18,2022-03-19,28.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-19,2022-03-20,32.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-20,2022-03-21,30.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-21,2022-03-22,30.694444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-22,2022-03-23,35.694444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-23,2022-03-24,38.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-24,2022-03-25,37.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-25,2022-03-26,43.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-26,2022-03-27,41.111111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-27,2022-03-28,34.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-28,2022-03-29,34.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-29,2022-03-30,43.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-30,2022-03-31,30.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-03-31,2022-04-01,23.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-01,2022-04-02,11.666666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-02,2022-04-03,20.555555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-03,2022-04-04,13.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-04,2022-04-05,22.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-05,2022-04-06,16.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-06,2022-04-07,16.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-07,2022-04-08,18.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-08,2022-04-09,9.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-09,2022-04-10,10.416666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-10,2022-04-11,12.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-11,2022-04-12,17.5,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-12,2022-04-13,33.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-13,2022-04-14,45.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-14,2022-04-15,30.416666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-15,2022-04-16,14.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-16,2022-04-17,8.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-17,2022-04-18,8.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-18,2022-04-19,11.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-19,2022-04-20,18.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-20,2022-04-21,17.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-21,2022-04-22,17.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-22,2022-04-23,21.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-23,2022-04-24,17.916666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-24,2022-04-25,12.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-25,2022-04-26,19.583333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-26,2022-04-27,11.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-27,2022-04-28,15.416666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-28,2022-04-29,19.444444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-29,2022-04-30,25.138888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-04-30,2022-05-01,21.527777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-01,2022-05-02,22.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-02,2022-05-03,22.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-03,2022-05-04,23.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-04,2022-05-05,19.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-05,2022-05-06,24.583333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-06,2022-05-07,22.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-07,2022-05-08,19.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-08,2022-05-09,21.111111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-09,2022-05-10,22.5,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-10,2022-05-11,26.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-11,2022-05-12,35.277777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-12,2022-05-13,22.5,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-13,2022-05-14,17.916666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-14,2022-05-15,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-15,2022-05-16,18.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-16,2022-05-17,21.527777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-17,2022-05-18,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-18,2022-05-19,23.249299,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-19,2022-05-20,25.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-20,2022-05-21,29.583333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-21,2022-05-22,11.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-22,2022-05-23,13.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-23,2022-05-24,19.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-24,2022-05-25,10.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-25,2022-05-26,11.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-26,2022-05-27,11.527777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-27,2022-05-28,12.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-28,2022-05-29,12.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-29,2022-05-30,9.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-30,2022-05-31,12.916666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-05-31,2022-06-01,18.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-01,2022-06-02,16.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-02,2022-06-03,15.138888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-03,2022-06-04,26.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-04,2022-06-05,21.805555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-05,2022-06-06,12.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-06,2022-06-07,10.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-07,2022-06-08,11.527777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-08,2022-06-09,10.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-09,2022-06-10,9.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-10,2022-06-11,15.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-11,2022-06-12,19.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-12,2022-06-13,17.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-13,2022-06-14,14.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-14,2022-06-15,19.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-15,2022-06-16,23.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-16,2022-06-17,19.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-17,2022-06-18,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-18,2022-06-19,31.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-19,2022-06-20,41.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-20,2022-06-21,24.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-21,2022-06-22,17.5,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-22,2022-06-23,25.694444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-23,2022-06-24,23.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-24,2022-06-25,13.75,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-25,2022-06-26,11.805555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-26,2022-06-27,10.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-27,2022-06-28,9.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-28,2022-06-29,14.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-29,2022-06-30,20.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-06-30,2022-07-01,22.916666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-01,2022-07-02,8.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-02,2022-07-03,11.805555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-03,2022-07-04,14.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-04,2022-07-05,18.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-05,2022-07-06,17.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-06,2022-07-07,18.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-07,2022-07-08,15.277777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-08,2022-07-09,15.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-09,2022-07-10,16.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-10,2022-07-11,10.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-11,2022-07-12,12.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-12,2022-07-13,12.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-13,2022-07-14,22.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-14,2022-07-15,25.694444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-15,2022-07-16,18.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-16,2022-07-17,17.5,ug.m-3,day,1,1,2023-06-27 14:13:59
