Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-10,2022-01-11,20.724637000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-11,2022-01-12,27.355072000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-12,2022-01-13,26.213768000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-13,2022-01-14,34.692028000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-14,2022-01-15,40.235507000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-15,2022-01-16,38.786231000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-16,2022-01-17,22.028985000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-17,2022-01-18,13.550724000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-18,2022-01-19,18.297101000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-19,2022-01-20,19.673913000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-20,2022-01-21,9.746376000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-21,2022-01-22,16.829710000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-22,2022-01-23,10.507246000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-23,2022-01-24,12.119565000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-24,2022-01-25,23.278985000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-25,2022-01-26,38.985507000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-26,2022-01-27,27.916666000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-27,2022-01-28,19.565217000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-28,2022-01-29,14.601449000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-29,2022-01-30,8.913043000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-30,2022-01-31,12.536231000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-31,2022-02-01,8.460144000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-01,2022-02-02,9.456521000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-02,2022-02-03,11.829710000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-03,2022-02-04,15.996376000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-04,2022-02-05,12.028985000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-05,2022-02-06,9.601449000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-06,2022-02-07,4.981884000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-07,2022-02-08,18.840579000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-08,2022-02-09,17.300724000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-09,2022-02-10,41.467391000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-10,2022-02-11,24.782608000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-11,2022-02-12,14.927536000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-12,2022-02-13,20.978260000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-13,2022-02-14,18.369565000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-14,2022-02-15,17.282608000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-15,2022-02-16,12.391304000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-16,2022-02-17,5.706521000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-17,2022-02-18,29.601449000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-18,2022-02-19,23.804347000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-19,2022-02-20,9.510869000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-20,2022-02-21,4.710144000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-21,2022-02-22,13.387681000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-22,2022-02-23,12.971014000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-23,2022-02-24,15.362318000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-24,2022-02-25,11.195652000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-25,2022-02-26,10.797101000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-26,2022-02-27,13.750000000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-27,2022-02-28,11.902173000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-02-28,2022-03-01,23.931159000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-01,2022-03-02,21.721014000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-02,2022-03-03,35.960144000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-03,2022-03-04,39.021739000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-04,2022-03-05,29.420289000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-05,2022-03-06,19.166666000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-06,2022-03-07,17.789855000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-07,2022-03-08,22.047101000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-08,2022-03-09,22.971014000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-09,2022-03-10,118.188405000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-10,2022-03-11,34.855072000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-11,2022-03-12,28.840579000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-12,2022-03-13,34.710144000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-13,2022-03-14,33.025362000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-14,2022-03-15,18.097826000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-15,2022-03-16,20.289855000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-16,2022-03-17,30.090579000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-17,2022-03-18,42.644927000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-18,2022-03-19,30.036231000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-19,2022-03-20,32.626811000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-20,2022-03-21,28.079710000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-21,2022-03-22,30.996376000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-22,2022-03-23,35.652173000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-23,2022-03-24,36.702898000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-24,2022-03-25,39.637681000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-25,2022-03-26,44.601449000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-26,2022-03-27,40.670289000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-27,2022-03-28,35.978260000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-28,2022-03-29,39.528985000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-29,2022-03-30,43.713768000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-30,2022-03-31,30.742753000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-03-31,2022-04-01,20.199275000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-01,2022-04-02,11.376811000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-02,2022-04-03,13.532608000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-03,2022-04-04,13.315217000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-04,2022-04-05,17.735507000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-05,2022-04-06,10.905797000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-06,2022-04-07,11.992753000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-07,2022-04-08,8.460144000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-08,2022-04-09,10.126811000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-09,2022-04-10,9.076086000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-10,2022-04-11,10.887681000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-11,2022-04-12,15.163043000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-12,2022-04-13,21.068840000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-13,2022-04-14,41.105072000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-14,2022-04-15,37.826086000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-15,2022-04-16,37.336956000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-16,2022-04-17,18.297101000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-17,2022-04-18,20.144927000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-18,2022-04-19,43.750000000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-19,2022-04-20,27.445652000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-20,2022-04-21,37.137681000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-21,2022-04-22,28.496376000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-22,2022-04-23,43.097826000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-23,2022-04-24,19.456521000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-24,2022-04-25,8.369565000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-25,2022-04-26,17.010869000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-26,2022-04-27,12.608695000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-27,2022-04-28,16.340579000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-28,2022-04-29,23.152173000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-29,2022-04-30,25.380434000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-04-30,2022-05-01,20.253623000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-01,2022-05-02,20.670289000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-02,2022-05-03,26.250000000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-03,2022-05-04,25.851449000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-04,2022-05-05,17.663043000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-05,2022-05-06,26.684782000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-06,2022-05-07,22.083333000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-07,2022-05-08,19.456521000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-08,2022-05-09,18.876811000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-09,2022-05-10,23.278985000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-10,2022-05-11,26.413043000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-11,2022-05-12,26.358695000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-12,2022-05-13,23.061594000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-13,2022-05-14,19.510869000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-14,2022-05-15,15.869565000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-15,2022-05-16,17.644927000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-16,2022-05-17,19.420289000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-17,2022-05-18,17.409420000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-18,2022-05-19,-999.000000000000000000,ug.m-3,day,-1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-05-19,2022-05-20,24.728260000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
